# SphericalCapacitor_10_triangles.dat
# File automatically generated at GMT Fri Oct 12 19:51:20 2012

# This file describes triangles for KEMField.

# The first number represents the total number of triangles described by this
# file.  The following 19 parameters per row are described as follows:
# 1: The index is the number of the triangle in the file. It starts
#    at 1 for the first triangle, and increments by one for each
#    subsequent triangle.
# 2: This parameter indicates to which KTElectrodeGroup the triangle
#    belongs. Triangles that are in the same group must be placed
#    together in the file, and the group parameter must start at one and
#    increment by only one (for triangles within the same group, it does
#    not increment at all). Alternatively, the group parameter can be set
#    to -1 for all of the triangles, indicating that the triangles are
#    not grouped.
# 3: This parameter is not used by the card reader.
# 4: For repeated triangles about the azimuthal axis, this parameter
#    sets the number of repeated instances of the triangle the program
#    should create. The # of replicas must be greater than or equal to
#    one; if a triangle is not repeated about the azimuthal axis, the
#    parameter should be set to one.
# 5,6,7: The x, y, and z-coordinates of a corner of the triangle (m)
# 8,9,10: the unit vector pointing from P0 along the longer side of
#         the triangle (side A)
# 11,12,13: the unit vector pointing from P0 along the shorter side of
#           the triangle (side B)
# 14: the magnitude of the longer side (A) of the triangle (m)
# 15: the magnitude of the shorter side (B) of the triangle (m)
# 16: the potential of the surface (if it is Dirichlet) (V)
# 17: the relative permittivity above the surface
# 18: the relative permittivity below the surface
# 19: the charge density of the electrode (C/m^2)


24232
0 -1 0 1 0.0707697 0.985352 0.155157 -0.808825 0.104806 -0.578635 -0.799096 -0.0813443 0.595676 0.087497 0.0885623 1 1 0 1
1 -1 0 1 0.309017 0 0.951057 -0.513013 0.853626 0.0902184 -0.965926 0 0.258819 0.145454 0.104672 1 1 0 1
2 -1 0 1 0.231521 0.968358 0.0931744 0.633039 -0.141327 -0.76111 -0.244362 0.101328 -0.964375 0.122419 0.0966163 1 1 0 1
3 -1 0 1 0.983229 0.0887295 0.159338 -0.0501671 -0.876058 0.479589 0.107655 -0.84583 -0.522478 0.101283 0.104902 1 1 0 1
4 -1 0 1 0.104528 0.994522 0 0.387509 -0.0849287 0.917946 0.987688 -0.156434 0 0.0879156 0.104672 1 1 0 1
5 -1 0 1 0.147257 0.0762019 0.986159 -0.486862 -0.868265 0.0952946 0.620676 -0.77977 -0.0819753 0.0877634 0.0977235 1 1 0 1
6 -1 0 1 0.334297 0.0937765 0.937791 -0.927559 0.28214 0.245013 -0.257889 -0.95665 0.135329 0.107702 0.0980259 1 1 0 1
7 -1 0 1 0.231521 0.968358 0.0931744 0.955905 -0.267037 -0.122214 0.633039 -0.141327 -0.76111 0.0973248 0.122419 1 1 0 1
8 -1 0 1 0.234397 0.124163 0.964179 -0.0883265 0.982273 -0.165344 -0.843546 0.532284 0.0714347 0.116324 0.125517 1 1 0 1
9 -1 0 1 0.195065 0.940513 0.278181 -0.926744 0.222143 -0.302981 -0.856496 -0.0223835 0.515668 0.112261 0.089351 1 1 0 1
10 -1 0 1 0.091028 0.965451 0.244168 0.926744 -0.222143 0.302981 0.765484 0.0416322 -0.642107 0.112261 0.0938156 1 1 0 1
11 -1 0 1 0.147257 0.0762019 0.986159 0.620676 -0.77977 -0.0819753 0.855433 0.470828 -0.215766 0.0977235 0.101866 1 1 0 1
12 -1 0 1 0.147257 0.0762019 0.986159 0.855433 0.470828 -0.215766 -0.160143 0.98081 -0.111206 0.101866 0.117018 1 1 0 1
13 -1 0 1 0.207912 0.978148 0 -0.64929 0.0834406 0.75595 0.244362 -0.101328 0.964375 0.106755 0.0966163 1 1 0 1
14 -1 0 1 0.162842 0.969357 0.183929 -0.225536 0.164633 -0.960224 -0.941627 0.163579 -0.294246 0.107503 0.0977803 1 1 0 1
15 -1 0 1 0.231521 0.968358 0.0931744 -0.971973 0.195574 -0.130461 -0.603418 0.00877853 0.797377 0.095604 0.113816 1 1 0 1
16 -1 0 1 0 0.406737 0.913545 0.774596 0.552101 -0.30852 0 0.891007 -0.45399 0.114575 0.104672 1 1 0 1
17 -1 0 1 0 0.406737 0.913545 0.966331 -0.251006 0.0565746 0.774596 0.552101 -0.30852 0.10082 0.114575 1 1 0 1
18 -1 0 1 0 0.207912 0.978148 0.692955 0.690183 -0.208475 0 0.965926 -0.258819 0.120845 0.104672 1 1 0 1
19 -1 0 1 0.0837401 0.291317 0.952954 -0.692955 -0.690183 0.208475 0.400801 -0.898162 0.180729 0.120845 0.11172 1 1 0 1
20 -1 0 1 0.091028 0.965451 0.244168 -0.921317 0.128505 -0.366963 -0.807786 -0.127738 0.575469 0.098802 0.112688 1 1 0 1
21 -1 0 1 0 0.309017 0.951057 0.776376 0.577056 -0.253469 0 0.93358 -0.358368 0.125487 0.104672 1 1 0 1
22 -1 0 1 0 0.309017 0.951057 0.978142 -0.206751 0.0221689 0.776376 0.577056 -0.253469 0.0856113 0.125487 1 1 0 1
23 -1 0 1 0.978148 0 0.207912 -0.151161 0.893597 0.422652 -0.258819 0 0.965926 0.119966 0.104672 1 1 0 1
24 -1 0 1 0.978148 0 0.207912 0.0501671 0.876058 -0.479589 -0.151161 0.893597 0.422652 0.101283 0.119966 1 1 0 1
25 -1 0 1 0.091028 0.965451 0.244168 -0.216825 0.212997 -0.952691 -0.921317 0.128505 -0.366963 0.0934313 0.098802 1 1 0 1
26 -1 0 1 0.162842 0.969357 0.183929 -0.941627 0.163579 -0.294246 -0.765484 -0.0416322 0.642107 0.0977803 0.0938156 1 1 0 1
27 -1 0 1 0.475163 0.328753 0.816175 0.360107 0.730866 -0.579791 -0.520182 0.847896 -0.102388 0.123653 0.10398 1 1 0 1
28 -1 0 1 0.746822 0.38788 0.540191 -0.220998 0.879666 -0.421127 -0.694506 0.50995 0.507556 0.10266 0.0933904 1 1 0 1
29 -1 0 1 0.380872 0.85821 0.34411 0.0406851 0.296604 -0.954133 -0.793758 0.45445 -0.404257 0.116564 0.102831 1 1 0 1
