# SphericalCapacitor_9_triangles.dat
# File automatically generated at GMT Fri Oct 12 19:50:54 2012

# This file describes triangles for KEMField.

# The first number represents the total number of triangles described by this
# file.  The following 19 parameters per row are described as follows:
# 1: The index is the number of the triangle in the file. It starts
#    at 1 for the first triangle, and increments by one for each
#    subsequent triangle.
# 2: This parameter indicates to which KTElectrodeGroup the triangle
#    belongs. Triangles that are in the same group must be placed
#    together in the file, and the group parameter must start at one and
#    increment by only one (for triangles within the same group, it does
#    not increment at all). Alternatively, the group parameter can be set
#    to -1 for all of the triangles, indicating that the triangles are
#    not grouped.
# 3: This parameter is not used by the card reader.
# 4: For repeated triangles about the azimuthal axis, this parameter
#    sets the number of repeated instances of the triangle the program
#    should create. The # of replicas must be greater than or equal to
#    one; if a triangle is not repeated about the azimuthal axis, the
#    parameter should be set to one.
# 5,6,7: The x, y, and z-coordinates of a corner of the triangle (m)
# 8,9,10: the unit vector pointing from P0 along the longer side of
#         the triangle (side A)
# 11,12,13: the unit vector pointing from P0 along the shorter side of
#           the triangle (side B)
# 14: the magnitude of the longer side (A) of the triangle (m)
# 15: the magnitude of the shorter side (B) of the triangle (m)
# 16: the potential of the surface (if it is Dirichlet) (V)
# 17: the relative permittivity above the surface
# 18: the relative permittivity below the surface
# 19: the charge density of the electrode (C/m^2)


19316
0 -1 0 1 0.0744033 0.9836 0.1643 -0.812913 0.11048 -0.57181 -0.78425 -0.0914112 0.613674 0.0915268 0.094872 1 1 0 1
1 -1 0 1 0 0.111964 0.993712 0.812913 0.57181 -0.11048 0 0.985871 -0.167506 0.0915268 0.112141 1 1 0 1
2 -1 0 1 0.330279 0 0.943883 -0.52393 0.844786 0.108782 -0.960917 0 0.276836 0.140732 0.112141 1 1 0 1
3 -1 0 1 0.256545 0.959192 0.118889 0.52393 -0.108782 -0.844786 -0.27294 0.126229 -0.953714 0.140732 0.124659 1 1 0 1
4 -1 0 1 0.980848 0.0967705 0.169036 -0.0534639 -0.873965 0.483039 0.113764 -0.855767 -0.504699 0.110726 0.11308 1 1 0 1
5 -1 0 1 0.111964 0.993712 0 0.348893 -0.088198 0.933003 0.985871 -0.167506 0 0.0971595 0.112141 1 1 0 1
6 -1 0 1 0.145863 0.0906501 0.985143 -0.348893 -0.933003 0.088198 0.643341 -0.760765 -0.0857279 0.0971595 0.119156 1 1 0 1
7 -1 0 1 0.243639 0.931904 0.268691 0.0844541 0.178574 -0.980295 -0.784273 0.298778 -0.543735 0.152814 0.117488 1 1 0 1
8 -1 0 1 0.256545 0.118889 0.959192 -0.0844541 0.980295 -0.178574 -0.77278 0.632066 0.0574855 0.152814 0.135936 1 1 0 1
9 -1 0 1 0 0.330279 0.943883 0.846215 0.480007 -0.23133 0 0.92388 -0.382683 0.119624 0.112141 1 1 0 1
10 -1 0 1 0 0.330279 0.943883 0.882396 -0.460575 0.096164 0.846215 0.480007 -0.23133 0.122701 0.119624 1 1 0 1
